2271,Santo Antônio do Leverger,51
2272,Paulistana,22
2273,Floraí,41
2274,Itaquitinga,26
2275,Bom Jesus do Galho,31
2276,Selvíria,50
2277,Parnarama,21
2278,Brodowski,35
2279,Junco do Seridó,25
2280,Senador José Porfírio,15
2281,Cícero Dantas,29
2282,Monte Alegre,24
2283,Estrela,43
2284,Firminópolis,52
2285,Marco,23
2286,Irani,42
2287,Estrela Velha,43
2288,Eugênio de Castro,43
2289,Pavussu,22
2290,Flor da Serra do Sul,41
2291,Irati,42
2292,São Félix do Araguaia,51
2293,Fagundes Varela,43
2294,Sapezal,51
2295,Serra Nova Dourada,51
2296,Pedro II,22
2297,Floresta,41
2298,Jaboatão dos Guararapes,26
2299,Bom Repouso,31
2300,Sidrolândia,50
2301,Passagem Franca,21
2302,Brotas,35
2303,Juripiranga,25
2304,Soure,15
2305,Cipó,29
2306,Monte das Gameleiras,24
2307,Farroupilha,43
2308,Flores de Goiás,52
2309,Martinópole,23
2310,Irineópolis,42
2311,Santa Luzia do Norte,27
2312,Sinop,51
2313,Sorriso,51
2314,Pedro Laurentino,22
2315,Sonora,50
2316,Tabaporã,51
2317,Jaqueira,26
2318,Tacuru,50
2319,Tailândia,15
2320,Tangará da Serra,51
2321,Nova Santa Rita,22
2322,Terra Alta,15
2323,Taquarussu,50
2324,Terra Santa,15
2325,Juru,25
2326,Tomé-Açu,15
2327,Coaraci,29
2328,Mossoró,24
2329,Faxinal do Soturno,43
2330,Formosa,52
2331,Massapê,23
2332,Itá,42
2333,Santana do Ipanema,27
2334,Tapurah,51
2335,Picos,22
2336,Florestópolis,41
2337,Jataúba,26
2338,Bom Sucesso,31
2339,Terenos,50
2340,Pastos Bons,21
2341,Buri,35
2342,Tracuateua,15
2343,Trairão,15
2344,Faxinalzinho,43
2345,Terra Nova do Norte,51
2346,Jatobá,26
2347,Paulino Neves,21
2348,Fazenda Vilanova,43
2349,Tucumã,15
2350,Tucuruí,15
2351,Cocos,29
2352,Natal,24
2353,Feliz,43
2354,Formoso,52
2355,Mauriti,23
2356,Itaiópolis,42
2357,Santana do Mundaú,27
2358,Tesouro,51
2359,Pimenteiras,22
2360,Flórida,41
2361,João Alfredo,26
2362,Bonfim,31
2363,Paulo Ramos,21
2364,Buritama,35
2365,Lagoa,25
2366,Ulianópolis,15
2367,Gameleira de Goiás,52
2368,Uruará,15
2369,Conceição da Feira,29
2370,Nísia Floresta,24
2371,Flores da Cunha,43
2372,Meruoca,23
2373,Itajaí,42
2374,São Brás,27
2375,Torixoréu,51
2376,Formoso do Araguaia,17
2377,Pio IX,22
2378,Formosa do Oeste,41
2379,Joaquim Nabuco,26
2380,Bonfinópolis de Minas,31
2381,Pedreiras,21
2382,Buritizal,35
2383,Lagoa de Dentro,25
2384,Vigia,15
2385,Floriano Peixoto,43
2386,Tabocão,17
2387,Jucati,26
2388,Bonito de Minas,31
2389,Pedro do Rosário,21
2390,Nova Cruz,24
2391,Fontoura Xavier,43
2392,Divinópolis de Goiás,52
2393,Milagres,23
2394,Itapema,42
2395,São José da Laje,27
2396,União do Sul,51
2397,Goianorte,17
2398,Piracuruca,22
2399,Foz do Iguaçu,41
2400,Jupi,26
2401,Borda da Mata,31
2402,Três Lagoas,50
2403,Penalva,21
2404,Cabrália Paulista,35
2405,Lagoa Seca,25
2406,Viseu,15
2407,Conceição do Almeida,29
2408,Francisco Alves,41
2409,Milhã,23
2410,Vale de São Domingos,51
2411,Vitória do Xingu,15
2412,Miraíma,23
2413,Goianápolis,52
2414,Missão Velha,23
2415,Itapiranga,42
2416,São José da Tapera,27
2417,Várzea Grande,51
2418,Piripiri,22
2419,Francisco Beltrão,41
2420,Jurema,26
2421,Botelhos,31
2422,Vicentina,50
2423,Peri Mirim,21
2424,Cabreúva,35
2425,Lastro,25
2426,Xinguara,15
2427,Conceição do Coité,29
2428,Olho d'Água do Borges,24
2429,Formigueiro,43
2430,Forquetinha,43
2431,Itapoá,42
2432,Foz do Jordão,41
2433,Lagoa do Carro,26
2434,Peritoró,21
2435,Fortaleza dos Valos,43
2436,Mombaça,23
2437,Ituporanga,42
2438,São Luís do Quitunde,27
2439,Vera,51
2440,Porto,22
2441,General Carneiro,41
2442,Lagoa de Itaenga,26
2443,Botumirim,31
2444,Pindaré-Mirim,21
2445,Caçapava,35
2446,Livramento,25
2447,Conceição do Jacuípe,29
2448,Ouro Branco,24
2449,Frederico Westphalen,43
2450,Goiandira,52
2451,Porto Alegre do Piauí,22
2452,Godoy Moreira,41
2453,Brasilândia de Minas,31
2454,Logradouro,25
2455,São Miguel dos Campos,27
2456,Vila Rica,51
2457,Prata do Piauí,22
2458,Goioerê,41
2459,Lagoa do Ouro,26
2460,Brasília de Minas,31
2461,Pinheiro,21
2462,Cachoeira Paulista,35
2463,Lucena,25
2464,Conde,29
2465,Paraná,24
2466,Garibaldi,43
2467,Goianésia,52
2468,Monsenhor Tabosa,23
2469,Jaborá,42
2470,Queimada Nova,22
2471,Goioxim,41
2472,Garruchos,43
2473,Redenção do Gurguéia,22
2474,Grandes Rios,41
2475,Lagoa dos Gatos,26
2476,Brás Pires,31
2477,Pio XII,21
2478,Caconde,35
2479,Mãe d'Água,25
2480,Condeúba,29
2481,Paraú,24
2482,Gaurama,43
2483,Goiânia,52
2484,Morada Nova,23
2485,Jacinto Machado,42
2486,São Miguel dos Milagres,27
2487,Lagoa Grande,26
2488,Lajedo,26
2489,Braúnas,31
2490,Pirapemas,21
2491,Cafelândia,35
2492,Malta,25
2493,Contendas do Sincorá,29
2494,Parazinho,24
2495,General Câmara,43
2496,Goianira,52
2497,Moraújo,23
2498,Jaguaruna,42
2499,São Sebastião,27
2500,Nova Guarita,51
2501,Regeneração,22
2502,Guaíra,41
2503,Gentil,43
2504,Nova Marilândia,51
2505,Riacho Frio,22
2506,Ribeira do Piauí,22
2507,Poção de Pedras,21
2508,Caiabu,35
2509,Mamanguape,25
2510,Coração de Maria,29
2511,Parelhas,24
2512,Getúlio Vargas,43
2513,Goiás,52
2514,Morrinhos,23
2515,Jaraguá do Sul,42
2516,Satuba,27
2517,Nova Maringá,51
2518,Ribeiro Gonçalves,22
2519,Guairaçá,41
2520,Limoeiro,26
2521,Brazópolis,31
2522,Rio do Fogo,24
2523,Jardinópolis,42
2524,Senador Rui Palmeira,27
2525,Nova Monte Verde,51
2526,Guamiranga,41
2527,Cordeiros,29
2528,Giruá,43
2529,Mucambo,23
2530,Joaçaba,42
2531,Tanque d'Arca,27
2532,Goiatins,17
2533,Rio Grande do Piauí,22
2534,Guapirama,41
2535,Macaparana,26
2536,Brumadinho,31
2537,Porto Franco,21
2538,Caieiras,35
2539,Manaíra,25
2540,Glorinha,43
2541,Porto Rico do Maranhão,21
2542,Marcação,25
2543,Passa e Fica,24
2544,Gramado,43
2545,Goiatuba,52
2546,Mulungu,23
2547,Joinville,42
2548,Taquarana,27
2549,Santa Cruz do Piauí,22
2550,Guaporema,41
2551,Machados,26
2552,Bueno Brandão,31
2553,Presidente Dutra,21
2554,Caiuá,35
2555,Mari,25
2556,Coribe,29
2557,Gramado dos Loureiros,43
2558,Gouvelândia,52
2559,José Boiteux,42
2560,Teotônio Vilela,27
2561,Santa Cruz dos Milagres,22
2562,Manari,26
2563,Marizópolis,25
2564,Gramado Xavier,43
2565,Jupiá,42
2566,Guapó,52
2567,Nova Olinda,23
2568,Lacerdópolis,42
2569,Traipu,27
2570,Santa Filomena,22
2571,Guaraci,41
2572,Maraial,26
2573,Buenópolis,31
2574,Presidente Juscelino,21
2575,Cajamar,35
2576,Massaranduba,25
2577,Coronel João Sá,29
2578,Passagem,24
2579,Gravataí,43
2580,Presidente Médici,21
2581,Bugre,31
2582,Cajati,35
2583,Guabiju,43
2584,Presidente Sarney,21
2585,Guaraíta,52
2586,Nova Russas,23
2587,Lages,42
2588,União dos Palmares,27
2589,Guaraí,17
2590,Santa Luz,22
2591,Guaraniaçu,41
2592,Mirandiba,26
2593,Buritis,31
2594,Presidente Vargas,21
2595,Cajobi,35
2596,Mataraca,25
2597,Correntina,29
2598,Patu,24
2599,Guaíba,43
2600,Santa Maria,24
2601,Matinhas,25
2602,Santana do Piauí,22
2603,Mato Grosso,25
2604,Santa Rosa do Piauí,22
2605,Maturéia,25
2606,Viçosa,27
2607,Santo Antônio de Lisboa,22
2608,Guarapuava,41
2609,Moreno,26
2610,Buritizeiro,31
2611,Primeira Cruz,21
2612,Cajuru,35
2613,Mogeiro,25
2614,Cotegipe,29
2615,Pau dos Ferros,24
2616,Guaporé,43
2617,Guarani de Goiás,52
2618,Novo Oriente,23
2619,Laguna,42
2620,Santo Antônio dos Milagres,22
2621,Cabeceira Grande,31
2622,Raposa,21
2623,Campina do Monte Alegre,35
2624,Guarinos,52
2625,Ocara,23
2626,Lajeado Grande,42
2627,Gurupi,17
2628,Santo Inácio do Piauí,22
2629,Guaraqueçaba,41
2630,Nazaré da Mata,26
2631,Cabo Verde,31
2632,Riachão,21
2633,Campinas,35
2634,Montadas,25
2635,Cravolândia,29
2636,Pedra Grande,24
2637,Guarani das Missões,43
2638,Orós,23
2639,Laurentino,42
2640,Ribamar Fiquene,21
2641,Harmonia,43
2642,São Braz do Piauí,22
2643,Herveiras,43
2644,Olinda,26
2645,Cachoeira da Prata,31
2646,Rosário,21
2647,Campo Limpo Paulista,35
2648,Monte Horebe,25
2649,Crisópolis,29
2650,Pedra Preta,24
2651,Horizontina,43
2652,Heitoraí,52
2653,Pacajus,23
2654,Lauro Müller,42
2655,São Félix do Piauí,22
2656,Guaratuba,41
2657,Hulha Negra,43
2658,São Francisco de Assis do Piauí,22
2659,Honório Serpa,41
2660,Sambaíba,21
2661,Campos do Jordão,35
2662,Monteiro,25
2663,Cristópolis,29
2664,Pedro Avelino,24
2665,Humaitá,43
2666,Hidrolândia,52
2667,Pacatuba,23
2668,Lebon Régis,42
2669,São Francisco do Piauí,22
2670,Ibaiti,41
2671,Orobó,26
2672,Cachoeira de Minas,31
2673,Ibarama,43
2674,São Gonçalo do Gurguéia,22
2675,Ibema,41
2676,Santa Filomena do Maranhão,21
2677,Mulungu,25
2678,Cruz das Almas,29
2679,Pedro Velho,24
2680,Ibiaçá,43
2681,Hidrolina,52
2682,Pacoti,23
2683,Leoberto Leal,42
2684,Ipueiras,17
2685,São Gonçalo do Piauí,22
2686,Ibiporã,41
2687,Orocó,26
2688,Cachoeira Dourada,31
2689,Santa Helena,21
2690,Campos Novos Paulista,35
2691,Lindóia do Sul,42
2692,São João da Canabrava,22
2693,São João da Fronteira,22
2694,Curaçá,29
2695,Pendências,24
2696,Ibiraiaras,43
2697,Iaciara,52
2698,Pacujá,23
2699,Lontras,42
2700,São João da Serra,22
2701,Icaraíma,41
2702,Ouricuri,26
2703,Caetanópolis,31
2704,Santa Inês,21
2705,Cananéia,35
2706,Natuba,25
2707,Inaciolândia,52
2708,Ibirapuitã,43
2709,Indiara,52
2710,São João da Varjota,22
2711,Canas,35
2712,São João do Arraial,22
2713,Inhumas,52
2714,Palhano,23
2715,Luiz Alves,42
2716,São João do Piauí,22
2717,Iguaraçu,41
2718,Palmares,26
2719,Caeté,31
2720,Santa Luzia,21
2721,Cândido Mota,35
2722,Nazarezinho,25
2723,Dário Meira,29
2724,Pilões,24
2725,Ibirubá,43
2726,Luzerna,42
2727,Santa Luzia do Paruá,21
2728,Macieira,42
2729,São José do Divino,22
2730,Iguatu,41
2731,Dias d'Ávila,29
2732,Imbaú,41
2733,Palmácia,23
2734,Mafra,42
2735,São José do Peixe,22
2736,Imbituva,41
2737,Palmeirina,26
2738,Caiana,31
2739,Santa Quitéria do Maranhão,21
2740,Cândido Rodrigues,35
2741,Nova Floresta,25
2742,Dom Basílio,29
2743,Poço Branco,24
2744,Igrejinha,43
2745,Ipameri,52
2746,Canitar,35
2747,Ipiranga de Goiás,52
2748,São José do Piauí,22
2749,Inácio Martins,41
2750,Panelas,26
2751,Cajuri,31
2752,Santa Rita,21
2753,Capão Bonito,35
2754,Nova Olinda,25
2755,Dom Macedo Costa,29
2756,Portalegre,24
2757,Ijuí,43
2758,Iporá,52
2759,Paracuru,23
2760,Major Gercino,42
2761,Santana do Maranhão,21
2762,Porto do Mangue,24
2763,Paraipaba,23
2764,Santo Amaro do Maranhão,21
2765,São Julião,22
2766,Inajá,41
2767,Paranatama,26
2768,Caldas,31
2769,Santo Antônio dos Lopes,21
2770,Capela do Alto,35
2771,Nova Palmeira,25
2772,Elísio Medrado,29
2773,Serra Caiada,24
2774,Ilópolis,43
2775,Israelândia,52
2776,Parambu,23
2777,Major Vieira,42
2778,Imbé,43
2779,São Lourenço do Piauí,22
2780,Imigrante,43
2781,São Luis do Piauí,22
2782,São Miguel da Baixa Grande,22
2783,São Miguel do Fidalgo,22
2784,Parnamirim,26
2785,Camacho,31
2786,São Benedito do Rio Preto,21
2787,Capivari,35
2788,Olho d'Água,25
2789,Encruzilhada,29
2790,Pureza,24
2791,Independência,43
2792,Itaberaí,52
2793,Paramoti,23
2794,Maracajá,42
2795,São Miguel do Tapuio,22
2796,Indianópolis,41
2797,Inhacorá,43
2798,Ipê,43
2799,Ipiranga do Sul,43
2800,São Bento,21
2801,Caraguatatuba,35
2802,Olivedos,25
2803,Entre Rios,29
2804,Rafael Fernandes,24
2805,Iraí,43
2806,Pedra Branca,23
2807,Maravilha,42
2808,Itacajá,17
2809,São Pedro do Piauí,22
2810,Ipiranga,41
2811,Passira,26
2812,Camanducaia,31
2813,Itaara,43
2814,Itacurubi,43
2815,Marema,42
2816,Itaguari,52
2817,Itapuca,43
2818,Ouro Velho,25
2819,Esplanada,29
2820,Rafael Godeiro,24
2821,Itaqui,43
2822,Itaguaru,52
2823,Penaforte,23
2824,Massaranduba,42
2825,São Raimundo Nonato,22
2826,Iporã,41
2827,Paudalho,26
2828,Cambuí,31
2829,São Bernardo,21
2830,Carapicuíba,35
2831,Sebastião Barros,22
2832,Sebastião Leal,22
2833,Itati,43
2834,Sigefredo Pacheco,22
2835,Iracema do Oeste,41
2836,São Domingos do Azeitão,21
2837,Parari,25
2838,Euclides da Cunha,29
2839,Riacho da Cruz,24
2840,Itatiba do Sul,43
2841,Pentecoste,23
2842,Matos Costa,42
2843,Itaguatins,17
2844,Simões,22
2845,Irati,41
2846,Paulista,26
2847,Cambuquira,31
2848,São Domingos do Maranhão,21
2849,Cardoso,35
2850,Passagem,25
2851,Eunápolis,29
2852,Fátima,29
2853,Ivorá,43
2854,Feira da Mata,29
2855,Feira de Santana,29
2856,Riacho de Santana,24
2857,Ivoti,43
2858,Itajá,52
2859,Pereiro,23
2860,Meleiro,42
2861,Simplício Mendes,22
2862,Iretama,41
2863,Pedra,26
2864,Campanário,31
2865,São Félix de Balsas,21
2866,Casa Branca,35
2867,Patos,25
2868,Jaboticaba,43
2869,Pindoretama,23
2870,Mirim Doce,42
2871,São Francisco do Brejão,21
2872,Filadélfia,29
2873,Jacuizinho,43
2874,Riachuelo,24
2875,Jacutinga,43
2876,Itapaci,52
2877,Piquet Carneiro,23
2878,Modelo,42
2879,Itapiratins,17
2880,Socorro do Piauí,22
2881,Itaguajé,41
2882,Pesqueira,26
2883,Campanha,31
2884,São Francisco do Maranhão,21
2885,Cássia dos Coqueiros,35
2886,Paulista,25
2887,Firmino Alves,29
2888,Sussuapara,22
2889,Pires Ferreira,23
2890,Tamboril do Piauí,22
2891,Itaipulândia,41
2892,Tanque do Piauí,22
2893,Teresina,22
2894,Itambaracá,41
2895,Petrolândia,26
2896,Campestre,31
2897,São João Batista,21
2898,Castilho,35
2899,Pedra Branca,25
2900,Floresta Azul,29
2901,Rodolfo Fernandes,24
2902,Jaguarão,43
2903,Itapirapuã,52
2904,Poranga,23
2905,Mondaí,42
2906,São João do Carú,21
2907,São João do Paraíso,21
2908,Tibau,24
2909,Monte Carlo,42
2910,São João do Soter,21
2911,Itaporã do Tocantins,17
2912,União,22
2913,Itambé,41
2914,Petrolina,26
2915,Campina Verde,31
2916,São João dos Patos,21
2917,Catanduva,35
2918,Pedra Lavrada,25
2919,Formosa do Rio Preto,29
2920,Ruy Barbosa,24
2921,Jaguari,43
2922,Porteiras,23
2923,Monte Castelo,42
2924,Jaquirana,43
2925,Jari,43
2926,Campo Azul,31
2927,Jóia,43
2928,Poção,26
2929,Campo Belo,31
2930,São José de Ribamar,21
2931,Catiguá,35
2932,Pedras de Fogo,25
2933,Gandu,29
2934,Santa Cruz,24
2935,Júlio de Castilhos,43
2936,Itapuranga,52
2937,Potengi,23
2938,Morro da Fumaça,42
2939,Uruçuí,22
2940,Itapejara d'Oeste,41
2941,Potiretama,23
2942,Lagoa Bonita do Sul,43
2943,São José dos Basílios,21
2944,Gavião,29
2945,Lagoão,43
2946,Morro Grande,42
2947,Itaperuçu,41
2948,Quiterianópolis,23
2949,Lagoa dos Três Cantos,43
2950,São Luís,21
2951,Cedral,35
2952,Piancó,25
2953,Gentio do Ouro,29
2954,Lagoa Vermelha,43
2955,Itarumã,52
2956,Quixadá,23
2957,Navegantes,42
2958,Valença do Piauí,22
2959,Itaúna do Sul,41
2960,Pombos,26
2961,Campo do Meio,31
2962,Quixelô,23
2963,Várzea Branca,22
2964,Picuí,25
2965,Glória,29
2966,Santana do Matos,24
2967,Lajeado,43
2968,Itauçu,52
2969,Quixeramobim,23
2970,Nova Erechim,42
2971,Várzea Grande,22
2972,Ivaí,41
2973,Primavera,26
2974,Campo Florido,31
2975,São Luís Gonzaga do Maranhão,21
2976,Cerqueira César,35
2977,Santana do Seridó,24
2978,Lajeado do Bugre,43
2979,Nova Itaberaba,42
2980,Gongogi,29
2981,Santo Antônio,24
2982,Lavras do Sul,43
2983,Itumbiara,52
2984,Quixeré,23
2985,Nova Trento,42
2986,Jaú do Tocantins,17
2987,Vera Mendes,22
2988,Ivaiporã,41
2989,Quipapá,26
2990,Campos Altos,31
2991,São Mateus do Maranhão,21
2992,Cerquilho,35
2993,Pilar,25
2994,São Pedro da Água Branca,21
2995,Quixaba,26
2996,Ivaté,41
2997,São Pedro dos Crentes,21
2998,Governador Mangabeira,29
2999,São Bento do Norte,24
3000,Liberato Salzano,43
3001,Ivolândia,52
3002,Redenção,23
3003,Nova Veneza,42
3004,Vila Nova do Piauí,22
3005,Ivatuba,41
3006,Recife,26
3007,Campos Gerais,31
3008,São Raimundo das Mangabeiras,21
3009,Cesário Lange,35
3010,Pilões,25
3011,Lindolfo Collor,43
3012,São Raimundo do Doca Bezerra,21
3013,Linha Nova,43
3014,Novo Horizonte,42
3015,Guajeru,29
3016,São Roberto,21
3017,São Bento do Trairí,24
3018,Machadinho,43
3019,Jandaia,52
3020,Reriutaba,23
3021,Orleans,42
3022,Wall Ferraz,22
3023,Jaboti,41
3024,Riacho das Almas,26
3025,Canaã,31
3026,São Vicente Ferrer,21
3027,Charqueada,35
3028,Pilõezinhos,25
3029,Guanambi,29
3030,Maçambará,43
3031,Satubinha,21
3032,Mampituba,43
3033,Senador Alexandre Costa,21
3034,Otacílio Costa,42
3035,Manoel Viana,43
3036,Senador La Rocque,21
3037,Maquiné,43
3038,Serrano do Maranhão,21
3039,Maratá,43
3040,Jaraguá,52
3041,Russas,23
3042,Ouro,42
3043,Juarina,17
3044,Jacarezinho,41
3045,Ribeirão,26
3046,Canápolis,31
3047,Sítio Novo,21
3048,Pirpirituba,25
3049,Guaratinga,29
3050,São Fernando,24
3051,Marau,43
3052,Ouro Verde,42
3053,Heliópolis,29
3054,Paial,42
3055,Painel,42
3056,Saboeiro,23
3057,Palhoça,42
3058,Lagoa da Confusão,17
3059,Jaguapitã,41
3060,Rio Formoso,26
3061,Cana Verde,31
3062,Sucupira do Norte,21
3063,Clementina,35
3064,Pitimbu,25
3065,Iaçu,29
3066,São Francisco do Oeste,24
3067,Marcelino Ramos,43
3068,Jataí,52
3069,Lagoa do Tocantins,17
3070,Sucupira do Riachão,21
3071,Salitre,23
3072,Mariana Pimentel,43
3073,Sairé,26
3074,Candeias,31
3075,Tasso Fragoso,21
3076,Colina,35
3077,Pocinhos,25
3078,Ibiassucê,29
3079,São Gonçalo do Amarante,24
3080,Mariano Moro,43
3081,Jaupaci,52
3082,Santana do Acaraú,23
3083,Palma Sola,42
3084,Lajeado,17
3085,Jaguariaíva,41
3086,Poço Dantas,25
3087,Marques de Souza,43
3088,Jesúpolis,52
3089,Palmeira,42
3090,Cantagalo,31
3091,Poço de José de Moura,25
3092,Timbiras,21
3093,Colômbia,35
3094,Pombal,25
3095,Ibicaraí,29
3096,São João do Sabugi,24
3097,Mata,43
3098,Joviânia,52
3099,Santana do Cariri,23
3100,Palmitos,42
3101,Jandaia do Sul,41
3102,Salgadinho,26
3103,Caparaó,31
3104,Mato Castelhano,43
3105,Mato Leitão,43
3106,Lavandeira,17
3107,Mato Queimado,43
3108,Prata,25
3109,Ibicoara,29
3110,São José de Mipibu,24
3111,Maximiliano de Almeida,43
3112,Jussara,52
3113,Santa Quitéria,23
3114,Papanduva,42
3115,Janiópolis,41
3116,Salgueiro,26
3117,Capela Nova,31
3118,Timon,21
3119,Conchal,35
3120,Trizidela do Vale,21
3121,Paraíso,42
3122,Minas do Leão,43
3123,Lagoa Santa,52
3124,Passo de Torres,42
3125,Passos Maia,42
3126,Tufilândia,21
3127,Ibicuí,29
3128,São José do Campestre,24
3129,Miraguaí,43
3130,Leopoldo de Bulhões,52
3131,São Benedito,23
3132,Paulo Lopes,42
3133,Japira,41
3134,Saloá,26
3135,Capelinha,31
3136,Tuntum,21
3137,Conchas,35
3138,Princesa Isabel,25
3139,Montauri,43
3140,Monte Alegre dos Campos,43
3141,Monte Belo do Sul,43
3142,Ibipeba,29
3143,São José do Seridó,24
3144,Montenegro,43
3145,São Gonçalo do Amarante,23
3146,Pedras Grandes,42
3147,Lizarda,17
3148,Japurá,41
3149,Sanharó,26
3150,Capetinga,31
3151,Turiaçu,21
3152,Cordeirópolis,35
3153,Puxinanã,25
3154,Mormaço,43
3155,Morrinhos do Sul,43
3156,Morro Redondo,43
3157,Luzinópolis,17
3158,Santa Cruz,26
3159,Turilândia,21
3160,Santa Cruz da Baixa Verde,26
3161,Morro Reuter,43
3162,São Miguel,24
3163,Mostardas,43
3164,Luziânia,52
3165,São João do Jaguaribe,23
3166,Penha,42
3167,Marianópolis do Tocantins,17
3168,Jardim Alegre,41
3169,Santa Cruz do Capibaribe,26
3170,Capim Branco,31
3171,Tutóia,21
3172,Coroados,35
3173,Queimadas,25
3174,Ibipitanga,29
3175,Santa Filomena,26
3176,São Miguel do Gostoso,24
3177,Mairipotaba,52
3178,São Luís do Curu,23
3179,Peritiba,42
3180,Jardim Olinda,41
3181,Santa Maria da Boa Vista,26
3182,Capinópolis,31
3183,Urbano Santos,21
3184,Coronel Macedo,35
3185,Quixaba,25
3186,Ibiquera,29
3187,São Paulo do Potengi,24
3188,Muçum,43
3189,Muitos Capões,43
3190,Muliterno,43
3191,Pescaria Brava,42
3192,Capitão Andrade,31
3193,Não-Me-Toque,43
3194,Nicolau Vergueiro,43
3195,Senador Pompeu,23
3196,Petrolândia,42
3197,Mateiros,17
3198,Jataizinho,41
3199,Santa Maria do Cambucá,26
3200,Capitão Enéas,31
3201,Vargem Grande,21
3202,Corumbataí,35
3203,Remígio,25
3204,Ibirapitanga,29
3205,São Pedro,24
3206,Nonoai,43
3207,Mambaí,52
3208,Pedro Régis,25
3209,Riachão,25
3210,Jesuítas,41
3211,Riachão do Bacamarte,25
3212,Nova Alvorada,43
3213,Riachão do Poço,25
3214,Riacho de Santo Antônio,25
3215,Maurilândia do Tocantins,17
3216,Joaquim Távora,41
3217,Santa Terezinha,26
3218,Capitólio,31
3219,Viana,21
3220,Cosmópolis,35
3221,Riacho dos Cavalos,25
3222,Ibirapuã,29
3223,São Rafael,24
3224,Nova Araçá,43
3225,Mara Rosa,52
3226,Senador Sá,23
3227,Balneário Piçarras,42
3228,Vila Nova dos Martírios,21
3229,Jundiaí do Sul,41
3230,São Benedito do Sul,26
3231,Caputira,31
3232,Vitória do Mearim,21
3233,Cosmorama,35
3234,Rio Tinto,25
3235,Ibirataia,29
3236,São Tomé,24
3237,Nova Bassano,43
3238,Marzagão,52
3239,Sobral,23
3240,Pinhalzinho,42
3241,Nova Boa Vista,43
3242,Matrinchã,52
3243,Juranda,41
3244,Salgadinho,25
3245,Ibitiara,29
3246,São Vicente,24
3247,Nova Bréscia,43
3248,Maurilândia,52
3249,Solonópole,23
3250,Pinheiro Preto,42
3251,Jussara,41
3252,São Bento do Una,26
3253,Caraí,31
3254,Vitorino Freire,21
3255,Cotia,35
3256,Nova Candelária,43
3257,Nova Esperança do Sul,43
3258,Mimoso de Goiás,52
3259,Nova Hartz,43
3260,Nova Pádua,43
3261,Minaçu,52
3262,Ibititá,29
3263,Senador Elói de Souza,24
3264,Nova Palma,43
3265,Mineiros,52
3266,Tabuleiro do Norte,23
3267,Piratuba,42
3268,Kaloré,41
3269,São Caitano,26
3270,Caranaíba,31
3271,Cravinhos,35
3272,Salgado de São Félix,25
3273,Planalto Alegre,42
3274,Santa Cecília,25
3275,Ibotirama,29
3276,Senador Georgino Avelino,24
3277,Nova Petrópolis,43
3278,Tamboril,23
3279,Pomerode,42
3280,Miracema do Tocantins,17
3281,Lapa,41
3282,São João,26
3283,Carandaí,31
3284,Cristais Paulista,35
3285,Santa Cruz,25
3286,Tarrafas,23
3287,Laranjal,41
3288,Serra de São Bento,24
3289,Nova Prata,43
3290,Tauá,23
3291,Ponte Alta,42
3292,Miranorte,17
3293,Laranjeiras do Sul,41
3294,São Joaquim do Monte,26
3295,Carangola,31
3296,Cruzália,35
3297,Santa Helena,25
3298,Ichu,29
3299,Nova Ramada,43
3300,Tejuçuoca,23
3301,Ponte Alta do Norte,42
3302,Santa Inês,25
3303,Serra do Mel,24
3304,Nova Roma do Sul,43
3305,Nova Santa Rita,43
3306,Novo Cabrais,43
3307,Moiporá,52
3308,Tianguá,23
3309,Ponte Serrada,42
3310,Leópolis,41
3311,São José da Coroa Grande,26
3312,Caratinga,31
3313,Cruzeiro,35
3314,Santa Luzia,25
3315,Igaporã,29
3316,Serra Negra do Norte,24
3317,Novo Hamburgo,43
3318,Novo Machado,43
3319,Lidianópolis,41
3320,Novo Tiradentes,43
3321,Lindoeste,41
3322,Igrapiúna,29
3323,Novo Xingu,43
3324,Novo Barreiro,43
3325,Trairi,23
3326,Porto Belo,42
3327,Loanda,41
3328,São José do Belmonte,26
3329,Carbonita,31
3330,Cubatão,35
3331,Santana de Mangueira,25
3332,Iguaí,29
3333,Serrinha,24
3334,Osório,43
3335,Monte Alegre de Goiás,52
3336,Serrinha dos Pintos,24
3337,Tururu,23
3338,Monte do Carmo,17
3339,Lobato,41
3340,São José do Egito,26
3341,Careaçu,31
3342,Cunha,35
3343,Santana dos Garrotes,25
3344,Ilhéus,29
3345,Severiano Melo,24
3346,Paim Filho,43
3347,Ubajara,23
3348,Porto União,42
3349,Joca Claudino,25
3350,Palmares do Sul,43
3351,Monte Santo do Tocantins,17
3352,Londrina,41
3353,São Lourenço da Mata,26
3354,Carlos Chagas,31
3355,Descalvado,35
3356,Santa Rita,25
3357,Inhambupe,29
3358,Sítio Novo,24
3359,Palmeira das Missões,43
3360,Montes Claros de Goiás,52
3361,Umari,23
3362,Pouso Redondo,42
3363,Luiziana,41
3364,Montividiu,52
3365,Umirim,23
3366,Lunardelli,41
3367,Montividiu do Norte,52
3368,São Vicente Férrer,26
3369,Carmésia,31
3370,Diadema,35
3371,Santa Teresinha,25
3372,Ipecaetá,29
3373,Taboleiro Grande,24
3374,Palmitinho,43
3375,Morrinhos,52
3376,Uruburetama,23
3377,Praia Grande,42
3378,Palmeiras do Tocantins,17
3379,Lupionópolis,41
3380,Dirce Reis,35
3381,Santo André,25
